word, root, skeleton, wiki_link, meanings
مُفَاجَأَة, فجء, مفاجأة, https://en.wiktionary.org/wiki/%D9%85%D9%81%D8%A7%D8%AC%D8%A3%D8%A9, verbal noun of فَاجَأَ (fājaʔa) (form III); surprise
فُجَائِيّ, فجء, فجائي, https://en.wiktionary.org/wiki/%D9%81%D8%AC%D8%A7%D8%A6%D9%8A, sudden; unexpected
فَجْأَةً, فجء, فجأة, https://en.wiktionary.org/wiki/%D9%81%D8%AC%D8%A3%D8%A9, suddenly; unexpectedly; inadvertently; unawares
فَجْأَة, فجء, فجأة, https://en.wiktionary.org/wiki/%D9%81%D8%AC%D8%A3%D8%A9, unexpected event; sudden event; sudden arrival; bolt from the blue; surprise
تَفَاجَأَ, فجء, تفاجأ, https://en.wiktionary.org/wiki/%D8%AA%D9%81%D8%A7%D8%AC%D8%A3, to be overtaken; to be descended upon or confronted unexpectedly; to be ambushed
تُفَاجَأُ, فجء, تفاجأ, https://en.wiktionary.org/wiki/%D8%AA%D9%81%D8%A7%D8%AC%D8%A3, second-person masculine singular non-past passive indicative of فَاجَأَ (fājaʔa); third-person feminine singular non-past passive indicative of فَاجَأَ (fājaʔa)
تُفَاجَأَ, فجء, تفاجأ, https://en.wiktionary.org/wiki/%D8%AA%D9%81%D8%A7%D8%AC%D8%A3, second-person masculine singular non-past passive subjunctive of فَاجَأَ (fājaʔa); third-person feminine singular non-past passive subjunctive of فَاجَأَ (fājaʔa)
تُفَاجَأْ, فجء, تفاجأ, https://en.wiktionary.org/wiki/%D8%AA%D9%81%D8%A7%D8%AC%D8%A3, second-person masculine singular non-past passive jussive of فَاجَأَ (fājaʔa); third-person feminine singular non-past passive jussive of فَاجَأَ (fājaʔa)
فَاجَأَ, فجء, فاجأ, https://en.wiktionary.org/wiki/%D9%81%D8%A7%D8%AC%D8%A3, to overtake; to descend upon or confront unexpectedly; to ambush; to surprise
فَجّ, فجج, فج, https://en.wiktionary.org/wiki/%D9%81%D8%AC, wide mountain pass; gorge; pass; defile
فَاجِرَة, فجر, فاجرة, https://en.wiktionary.org/wiki/%D9%81%D8%A7%D8%AC%D8%B1%D8%A9, feminine singular of فَاجِر (fājir; “obscene; immoral; libertine”)
فَاجِرَة, فجر, فاجرة, https://en.wiktionary.org/wiki/%D9%81%D8%A7%D8%AC%D8%B1%D8%A9, Obsolete form of فَاغِرَة (fāḡira; “Szechuan pepper”).
تَفَجَّرَ, فجر, تفجر, https://en.wiktionary.org/wiki/%D8%AA%D9%81%D8%AC%D8%B1, to gush out; to spurt forth; to break out; to erupt; to burst out
تَفَجُّر, فجر, تفجر, https://en.wiktionary.org/wiki/%D8%AA%D9%81%D8%AC%D8%B1, verbal noun of تَفَجَّرَ (tafajjara) (form V)
تَفْجُرُ, فجر, تفجر, https://en.wiktionary.org/wiki/%D8%AA%D9%81%D8%AC%D8%B1, second-person masculine singular non-past active indicative of فَجَرَ (fajara); third-person feminine singular non-past active indicative of فَجَرَ (fajara)
تَفْجُرَ, فجر, تفجر, https://en.wiktionary.org/wiki/%D8%AA%D9%81%D8%AC%D8%B1, second-person masculine singular non-past active subjunctive of فَجَرَ (fajara); third-person feminine singular non-past active subjunctive of فَجَرَ (fajara)
تَفْجُرْ, فجر, تفجر, https://en.wiktionary.org/wiki/%D8%AA%D9%81%D8%AC%D8%B1, second-person masculine singular non-past active jussive of فَجَرَ (fajara); third-person feminine singular non-past active jussive of فَجَرَ (fajara)
تُفْجَرُ, فجر, تفجر, https://en.wiktionary.org/wiki/%D8%AA%D9%81%D8%AC%D8%B1, second-person masculine singular non-past passive indicative of فَجَرَ (fajara); third-person feminine singular non-past passive indicative of فَجَرَ (fajara)
تُفْجَرَ, فجر, تفجر, https://en.wiktionary.org/wiki/%D8%AA%D9%81%D8%AC%D8%B1, second-person masculine singular non-past passive subjunctive of فَجَرَ (fajara); third-person feminine singular non-past passive subjunctive of فَجَرَ (fajara)
تُفْجَرْ, فجر, تفجر, https://en.wiktionary.org/wiki/%D8%AA%D9%81%D8%AC%D8%B1, second-person masculine singular non-past passive jussive of فَجَرَ (fajara); third-person feminine singular non-past passive jussive of فَجَرَ (fajara)
تُفَجِّرُ, فجر, تفجر, https://en.wiktionary.org/wiki/%D8%AA%D9%81%D8%AC%D8%B1, second-person masculine singular non-past active indicative of فَجَّرَ (fajjara); third-person feminine singular non-past active indicative of فَجَّرَ (fajjara)
تُفَجِّرَ, فجر, تفجر, https://en.wiktionary.org/wiki/%D8%AA%D9%81%D8%AC%D8%B1, second-person masculine singular non-past active subjunctive of فَجَّرَ (fajjara); third-person feminine singular non-past active subjunctive of فَجَّرَ (fajjara)
تُفَجِّرْ, فجر, تفجر, https://en.wiktionary.org/wiki/%D8%AA%D9%81%D8%AC%D8%B1, second-person masculine singular non-past active jussive of فَجَّرَ (fajjara); third-person feminine singular non-past active jussive of فَجَّرَ (fajjara)
تُفَجَّرُ, فجر, تفجر, https://en.wiktionary.org/wiki/%D8%AA%D9%81%D8%AC%D8%B1, second-person masculine singular non-past passive indicative of فَجَّرَ (fajjara); third-person feminine singular non-past passive indicative of فَجَّرَ (fajjara)
تُفَجَّرَ, فجر, تفجر, https://en.wiktionary.org/wiki/%D8%AA%D9%81%D8%AC%D8%B1, second-person masculine singular non-past passive subjunctive of فَجَّرَ (fajjara); third-person feminine singular non-past passive subjunctive of فَجَّرَ (fajjara)
تُفَجَّرْ, فجر, تفجر, https://en.wiktionary.org/wiki/%D8%AA%D9%81%D8%AC%D8%B1, second-person masculine singular non-past passive jussive of فَجَّرَ (fajjara); third-person feminine singular non-past passive jussive of فَجَّرَ (fajjara)
تُفْجِرُ, فجر, تفجر, https://en.wiktionary.org/wiki/%D8%AA%D9%81%D8%AC%D8%B1, second-person masculine singular non-past active indicative of أَفْجَرَ (ʔafjara); third-person feminine singular non-past active indicative of أَفْجَرَ (ʔafjara)
تُفْجِرَ, فجر, تفجر, https://en.wiktionary.org/wiki/%D8%AA%D9%81%D8%AC%D8%B1, second-person masculine singular non-past active subjunctive of أَفْجَرَ (ʔafjara); third-person feminine singular non-past active subjunctive of أَفْجَرَ (ʔafjara)
تُفْجِرْ, فجر, تفجر, https://en.wiktionary.org/wiki/%D8%AA%D9%81%D8%AC%D8%B1, second-person masculine singular non-past active jussive of أَفْجَرَ (ʔafjara); third-person feminine singular non-past active jussive of أَفْجَرَ (ʔafjara)
أَفْجَرَ, فجر, أفجر, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%AC%D8%B1, to commit adultery; to fornicate
أَفْجُرُ, فجر, أفجر, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%AC%D8%B1, first-person singular non-past active indicative of فَجَرَ (fajara)
أَفْجُرَ, فجر, أفجر, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%AC%D8%B1, first-person singular non-past active subjunctive of فَجَرَ (fajara)
أَفْجُرْ, فجر, أفجر, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%AC%D8%B1, first-person singular non-past active jussive of فَجَرَ (fajara)
أُفْجَرُ, فجر, أفجر, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%AC%D8%B1, first-person singular non-past passive indicative of فَجَرَ (fajara)
أُفْجَرَ, فجر, أفجر, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%AC%D8%B1, first-person singular non-past passive subjunctive of فَجَرَ (fajara)
أُفْجَرْ, فجر, أفجر, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%AC%D8%B1, first-person singular non-past passive jussive of فَجَرَ (fajara)
أُفَجِّرُ, فجر, أفجر, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%AC%D8%B1, first-person singular non-past active indicative of فَجَّرَ (fajjara)
أُفَجِّرَ, فجر, أفجر, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%AC%D8%B1, first-person singular non-past active subjunctive of فَجَّرَ (fajjara)
أُفَجِّرْ, فجر, أفجر, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%AC%D8%B1, first-person singular non-past active jussive of فَجَّرَ (fajjara)
أُفَجَّرُ, فجر, أفجر, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%AC%D8%B1, first-person singular non-past passive indicative of فَجَّرَ (fajjara)
أُفَجَّرَ, فجر, أفجر, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%AC%D8%B1, first-person singular non-past passive subjunctive of فَجَّرَ (fajjara)
أُفَجَّرْ, فجر, أفجر, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%AC%D8%B1, first-person singular non-past passive jussive of فَجَّرَ (fajjara)
فُجُور, فجر, فجور, https://en.wiktionary.org/wiki/%D9%81%D8%AC%D9%88%D8%B1, verbal noun of فَجَرَ (fajara) (form I); wickedness
فَاجِر, فجر, فاجر, https://en.wiktionary.org/wiki/%D9%81%D8%A7%D8%AC%D8%B1, active participle of فَجَرَ (fajara)
اِنْفَجَرَ, فجر, انفجر, https://en.wiktionary.org/wiki/%D8%A7%D9%86%D9%81%D8%AC%D8%B1, to go off; to discharge; to burst
فَجَرَ, فجر, فجر, https://en.wiktionary.org/wiki/%D9%81%D8%AC%D8%B1, to cleave; to break up; to dig up
فَجَرَ, فجر, فجر, https://en.wiktionary.org/wiki/%D9%81%D8%AC%D8%B1, to act immorally; to be wicked; to sin
فَجَّرَ, فجر, فجر, https://en.wiktionary.org/wiki/%D9%81%D8%AC%D8%B1, to create an outlet or passage (for water); to let pour forth
فَجْر, فجر, فجر, https://en.wiktionary.org/wiki/%D9%81%D8%AC%D8%B1, verbal noun of فَجَرَ (fajara; “to break up; to sin”) (form I); daybreak; dawn
فَجْر, فجر, فجر, https://en.wiktionary.org/wiki/%D9%81%D8%AC%D8%B1, the morning prayer
فَجِر, فجر, فجر, https://en.wiktionary.org/wiki/%D9%81%D8%AC%D8%B1, dawn
فَجُر, فجر, فجر, https://en.wiktionary.org/wiki/%D9%81%D8%AC%D8%B1, dawn
فُجُر, فجر, فجر, https://en.wiktionary.org/wiki/%D9%81%D8%AC%D8%B1, wickedness
فَجَر, فجر, فجر, https://en.wiktionary.org/wiki/%D9%81%D8%AC%D8%B1, to debauch
فَجَّر, فجر, فجر, https://en.wiktionary.org/wiki/%D9%81%D8%AC%D8%B1, to bomb; to blow up
مُتَفَجِّرَات, فجر, متفجرات, https://en.wiktionary.org/wiki/%D9%85%D8%AA%D9%81%D8%AC%D8%B1%D8%A7%D8%AA, explosives
فَجَعَ, فجع, فجع, https://en.wiktionary.org/wiki/%D9%81%D8%AC%D8%B9, This term needs a translation to English. Please help out and add a translation; then remove the text {{rfdef}}.
فُجِعَ, فجع, فجع, https://en.wiktionary.org/wiki/%D9%81%D8%AC%D8%B9, This term needs a translation to English. Please help out and add a translation; then remove the text {{rfdef}}.
فَجَّعَ, فجع, فجع, https://en.wiktionary.org/wiki/%D9%81%D8%AC%D8%B9, This term needs a translation to English. Please help out and add a translation; then remove the text {{rfdef}}.
فَجْع, فجع, فجع, https://en.wiktionary.org/wiki/%D9%81%D8%AC%D8%B9, grief
فَاجِعَة, فجع, فاجعة, https://en.wiktionary.org/wiki/%D9%81%D8%A7%D8%AC%D8%B9%D8%A9, catastrophe; tragedy
فَاجِعَة, فجع, فاجعة, https://en.wiktionary.org/wiki/%D9%81%D8%A7%D8%AC%D8%B9%D8%A9, feminine singular of فَاجِع (fājiʕ)
فَجْوَة, فجو, فجوة, https://en.wiktionary.org/wiki/%D9%81%D8%AC%D9%88%D8%A9, interval; distance; gap; opening between mountains; open tract
فَاحَشَ, فحش, فاحش, https://en.wiktionary.org/wiki/%D9%81%D8%A7%D8%AD%D8%B4, to engage in obscene dialogue; to try to out do someone in vulgar talk; to speak of or joke with unseemly content
فَاحِش, فحش, فاحش, https://en.wiktionary.org/wiki/%D9%81%D8%A7%D8%AD%D8%B4, grievous; glaring; outrageous; flagrant; abominable; exorbitant; onerous; obscene; indecent; lewd; offensive; vulgar
فَحْشَاء, فحش, فحشاء, https://en.wiktionary.org/wiki/%D9%81%D8%AD%D8%B4%D8%A7%D8%A1, indecency; immorality; vileness
فَحُشَ, فحش, فحش, https://en.wiktionary.org/wiki/%D9%81%D8%AD%D8%B4, to be indecent; to talk ribaldry
فُحْش, فحش, فحش, https://en.wiktionary.org/wiki/%D9%81%D8%AD%D8%B4, verbal noun of فَحُشَ (faḥuša) (form I); vulgarity; obscenity; indecency; depravity; filth
فَاحِشَة, فحش, فاحشة, https://en.wiktionary.org/wiki/%D9%81%D8%A7%D8%AD%D8%B4%D8%A9, (countable) obscenity; immorality
تَفَحَّصَ, فحص, تفحص, https://en.wiktionary.org/wiki/%D8%AA%D9%81%D8%AD%D8%B5, to examine; to inspect; to look at
فَحَصَ, فحص, فحص, https://en.wiktionary.org/wiki/%D9%81%D8%AD%D8%B5, to examine; to experiment; to test; to check
فَحْص, فحص, فحص, https://en.wiktionary.org/wiki/%D9%81%D8%AD%D8%B5, verbal noun of فَحَصَ (faḥaṣa)
أَفْحَمَ, فحم, أفحم, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%AD%D9%85, to silence (someone) with argument; to render (someone) unable to respond
فَحْم, فحم, فحم, https://en.wiktionary.org/wiki/%D9%81%D8%AD%D9%85, cinder
فَحْوَى, فحو, فحوى, https://en.wiktionary.org/wiki/%D9%81%D8%AD%D9%88%D9%89, general meaning (of a statement; speech; document; etc); bottom line
فَخِذ, فخذ, فخذ, https://en.wiktionary.org/wiki/%D9%81%D8%AE%D8%B0, (anatomy) thigh; a small sub-tribe; the portion consisting of one's nearest relatives
فَخْذ, فخذ, فخذ, https://en.wiktionary.org/wiki/%D9%81%D8%AE%D8%B0, (anatomy) thigh; a small sub-tribe; the portion consisting of one's nearest relatives
فَخْرِيّ, فخر, فخري, https://en.wiktionary.org/wiki/%D9%81%D8%AE%D8%B1%D9%8A, honorary (Given as an honor; with no duties attached; and without payment)
تَفَاخَرَ, فخر, تفاخر, https://en.wiktionary.org/wiki/%D8%AA%D9%81%D8%A7%D8%AE%D8%B1, to show off
تَفَاخُر, فخر, تفاخر, https://en.wiktionary.org/wiki/%D8%AA%D9%81%D8%A7%D8%AE%D8%B1, verbal noun of تَفاخَرَ (tafāḵara) (form VI); boasting; showing off
فَاخِر, فخر, فاخر, https://en.wiktionary.org/wiki/%D9%81%D8%A7%D8%AE%D8%B1, proud; boasting; outstanding; excellent; prime; superb; magnificent; precious; costly; delightful; delicious; luxurious
أَفْخَر, فخر, أفخر, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%AE%D8%B1, elative degree of فَاخِر (fāḵir); elative degree of فَخُور (faḵūr):
فَخَرَ, فخر, فخر, https://en.wiktionary.org/wiki/%D9%81%D8%AE%D8%B1, to glory; to boast; to be proud [with بِ (bi)]
فَخِرَ, فخر, فخر, https://en.wiktionary.org/wiki/%D9%81%D8%AE%D8%B1, to glory; to boast; to be proud [with بِ (bi)]
فَخْر, فخر, فخر, https://en.wiktionary.org/wiki/%D9%81%D8%AE%D8%B1, pride; honour; glory; something of high renown or fame; passage of poetry praising a group or individual
اِفْتَخَرَ, فخر, افتخر, https://en.wiktionary.org/wiki/%D8%A7%D9%81%D8%AA%D8%AE%D8%B1, to be proud of; to brag; to flaunt [with بِ (bi)]
فَخُور, فخر, فخور, https://en.wiktionary.org/wiki/%D9%81%D8%AE%D9%88%D8%B1, proud; (archaic) vainglorious; boastful; bragging
أَفْخَم, فخم, أفخم, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%AE%D9%85, elative degree of فَخْم (faḵm):
فَخْم, فخم, فخم, https://en.wiktionary.org/wiki/%D9%81%D8%AE%D9%85, stately; splendid; magnificent; highly esteemed; honored; great; big; spoken with emphasis
فَدَحَ, فدح, فدح, https://en.wiktionary.org/wiki/%D9%81%D8%AF%D8%AD, to burden; to oppress
فَدْح, فدح, فدح, https://en.wiktionary.org/wiki/%D9%81%D8%AF%D8%AD, verbal noun of فَدَحَ (fadaḥa) (form I)
فَدَاحَة, فدح, فداحة, https://en.wiktionary.org/wiki/%D9%81%D8%AF%D8%A7%D8%AD%D8%A9, gravity; oppressiveness
فِدَاء, فدي, فداء, https://en.wiktionary.org/wiki/%D9%81%D8%AF%D8%A7%D8%A1, verbal noun of فَدَى (fadā) (form I); redemption; ransoming; ransom; price (one has to pay for something); sacrifice; self-sacrifice; devotion
اِفْتَدَى, فدي, افتدى, https://en.wiktionary.org/wiki/%D8%A7%D9%81%D8%AA%D8%AF%D9%89, to redeem; to ransom; to free by paying; to keep intact; to preserve
تَفَادَى, فدي, تفادى, https://en.wiktionary.org/wiki/%D8%AA%D9%81%D8%A7%D8%AF%D9%89, to avoid; to evade; to keep away
فَدَى, فدي, فدى, https://en.wiktionary.org/wiki/%D9%81%D8%AF%D9%89, to free (someone) from captivity or from danger by paying a sum of money or by giving away something to buy him back; to ransom (someone) [with بِ (bi) ‘for/with/through something’]
فِدْيَة, فدي, فدية, https://en.wiktionary.org/wiki/%D9%81%D8%AF%D9%8A%D8%A9, ransom; (Islam) fidyah
فَذَّ, فذذ, فذ, https://en.wiktionary.org/wiki/%D9%81%D8%B0, to be alone; to be isolated
فَذّ, فذذ, فذ, https://en.wiktionary.org/wiki/%D9%81%D8%B0, alone; single; isolated; unique
فَرَثَ, فرث, فرث, https://en.wiktionary.org/wiki/%D9%81%D8%B1%D8%AB, to scatter; to disperse
فَرِثَ, فرث, فرث, https://en.wiktionary.org/wiki/%D9%81%D8%B1%D8%AB, to be scattered; to become dispersed
فَرْث, فرث, فرث, https://en.wiktionary.org/wiki/%D9%81%D8%B1%D8%AB, entrails; viscera; bowels; intestines; excretions
اِنْفَرَثَ, فرث, انفرث, https://en.wiktionary.org/wiki/%D8%A7%D9%86%D9%81%D8%B1%D8%AB, to become scattered; to become dispersed
فُرْجة, فرج, فرجة, https://en.wiktionary.org/wiki/%D9%81%D8%B1%D8%AC%D8%A9, crack; fissure
أَفْرَجَ, فرج, أفرج, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%B1%D8%AC, to let out; to release; to make come out
أَفْرِجُ, فرج, أفرج, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%B1%D8%AC, first-person singular non-past active indicative of فَرَجَ (faraja)
أَفْرِجَ, فرج, أفرج, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%B1%D8%AC, first-person singular non-past active subjunctive of فَرَجَ (faraja)
أَفْرِجْ, فرج, أفرج, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%B1%D8%AC, first-person singular non-past active jussive of فَرَجَ (faraja)
أُفْرَجُ, فرج, أفرج, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%B1%D8%AC, first-person singular non-past passive indicative of فَرَجَ (faraja)
أُفْرَجَ, فرج, أفرج, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%B1%D8%AC, first-person singular non-past passive subjunctive of فَرَجَ (faraja)
أُفْرَجْ, فرج, أفرج, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%B1%D8%AC, first-person singular non-past passive jussive of فَرَجَ (faraja)
أُفَرِّجُ, فرج, أفرج, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%B1%D8%AC, first-person singular non-past active indicative of فَرَّجَ (farraja)
أُفَرِّجَ, فرج, أفرج, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%B1%D8%AC, first-person singular non-past active subjunctive of فَرَّجَ (farraja)
أُفَرِّجْ, فرج, أفرج, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%B1%D8%AC, first-person singular non-past active jussive of فَرَّجَ (farraja)
أُفَرَّجُ, فرج, أفرج, https://en.wiktionary.org/wiki/%D8%A3%D9%81%D8%B1%D8%AC, first-person singular non-past passive indicative of فَرَّجَ (farraja)
